Date,SCHG,SPMO,AVUV,SPHQ,IDMO,AVDV,FRDM,DBMF,PDBC,BIL,IEF,TLT,GLD,SPY
2019-12-26,11.310019493103027,39.0482292175293,48.697105407714844,33.49345397949219,23.238271713256836,45.01767349243164,23.72035789489746,18.305891036987305,8.419988632202148,76.33743286132812,93.55242919921875,112.13264465332031,142.3800048828125,293.6368713378906
2019-12-27,11.300335884094238,39.15799331665039,48.3795280456543,33.51172637939453,23.321565628051758,45.22148513793945,23.939022064208984,18.27655601501465,8.445319175720215,76.32910919189453,93.6878662109375,112.25528717041016,142.3300018310547,293.5641784667969
2019-12-30,11.224072456359863,38.92728805541992,48.41631317138672,33.338138580322266,23.204952239990234,45.060882568359375,23.726530075073242,18.11054801940918,8.435187339782715,76.33743286132812,93.62860870361328,111.84647369384766,142.6300048828125,291.9456481933594
2019-12-31,11.2470703125,38.987754821777344,48.67647171020508,33.411224365234375,23.246599197387695,45.15219497680664,23.774702072143555,18.12199592590332,8.389592170715332,76.33743286132812,93.2900619506836,110.7510986328125,142.89999389648438,292.65484619140625
2020-01-02,11.397176742553711,39.21010208129883,48.39208984375,33.712730407714844,23.371540069580078,45.58834457397461,24.167001724243164,18.360992431640625,8.430121421813965,76.36248016357422,93.72172546386719,112.0018081665039,143.9499969482422,295.3917541503906
2020-01-03,11.334229469299316,39.08916091918945,48.23958206176758,33.438629150390625,23.204952239990234,45.0934944152832,23.70157241821289,18.320919036865234,8.501049041748047,76.36248016357422,94.3480453491211,113.72671508789062,145.86000061035156,293.155029296875
2020-01-06,11.405651092529297,39.11799240112305,48.18216323852539,33.502586364746094,23.33822250366211,45.1766471862793,23.695554733276367,18.3574161529541,8.51117992401123,76.3541488647461,94.24646759033203,113.08089447021484,147.38999938964844,294.2734069824219
2020-01-07,11.389914512634277,38.89472961425781,48.04490661621094,33.38382339477539,23.1716365814209,45.160343170166016,23.733407974243164,18.328792572021484,8.49598217010498,76.3541488647461,94.1110610961914,112.52501678466797,147.97000122070312,293.4459228515625
2020-01-08,11.469810485839844,39.090091705322266,47.86100769042969,33.56654357910156,23.263259887695312,44.97283935546875,23.880517959594727,18.33451271057129,8.379459381103516,76.370849609375,93.89100646972656,111.7811050415039,146.86000061035156,295.0098571777344
2020-01-09,11.575126647949219,39.4901008605957,47.676212310791016,33.8040771484375,23.313241958618164,45.10735321044922,23.977733612060547,18.40178108215332,8.333864212036133,76.37919616699219,93.95872497558594,112.17349243164062,146.02999877929688,297.01019287109375
2020-01-10,11.556966781616211,39.44264602661133,47.30839538574219,33.749267578125,23.279918670654297,44.80570983886719,24.154958724975586,18.400341033935547,8.333864212036133,76.37919616699219,94.16187286376953,113.17086029052734,146.91000366210938,296.1556091308594
2020-01-13,11.646549224853516,39.73011016845703,47.61699295043945,34.00508117675781,23.43817138671875,44.89783477783203,24.409616470336914,18.464744567871094,8.283204078674316,76.37919616699219,94.05184173583984,112.82750701904297,145.82000732421875,298.1922607421875
2020-01-14,11.60660171508789,39.650115966796875,47.78026580810547,34.01422119140625,23.48814582824707,44.92799758911133,24.28658676147461,18.4711856842041,8.308533668518066,76.37919616699219,94.23799133300781,113.4078369140625,145.69000244140625,297.7377014160156
2020-01-15,11.647757530212402,40.02035903930664,47.61699295043945,34.0964469909668,23.62141227722168,44.813865661621094,24.035377502441406,18.501239776611328,8.273069381713867,76.38753509521484,94.47502136230469,114.15995025634766,146.5399932861328,298.4105224609375
2020-01-16,11.761550903320312,40.33201217651367,48.28264617919922,34.333984375,23.804651260375977,44.87174987792969,24.177330017089844,18.602130889892578,8.257871627807617,76.40424346923828,94.28032684326172,113.8003158569336,146.30999755859375,300.8927307128906
2020-01-17,11.801495552062988,40.5841064453125,48.06016159057617,34.42535400390625,23.979564666748047,44.87256622314453,24.228090286254883,18.678693771362305,8.288268089294434,76.39590454101562,94.20416259765625,112.82750701904297,146.5800018310547,301.829345703125
2020-01-21,11.81118106842041,40.643638610839844,47.286865234375,34.34313201904297,23.904605865478516,44.69973373413086,23.798789978027344,18.622880935668945,8.242673873901367,76.40424346923828,94.57656860351562,114.0128402709961,146.74000549316406,301.2383117675781
2020-01-22,11.809971809387207,40.7655029296875,47.146018981933594,34.41621017456055,24.01288414001465,44.6671257019043,24.031938552856445,18.651506423950195,8.121085166931152,76.40424346923828,94.59353637695312,114.41336059570312,146.7899932861328,301.27471923828125
2020-01-23,11.835392951965332,40.767372131347656,47.250083923339844,34.443626403808594,23.971237182617188,44.422550201416016,23.85643196105957,18.70088005065918,8.065357208251953,76.41259002685547,94.83052825927734,115.21448516845703,147.1199951171875,301.6201171875
2020-01-24,11.739762306213379,40.56642532348633,46.52342987060547,34.19694519042969,23.91292953491211,44.18613052368164,23.71706199645996,18.6057071685791,7.94883394241333,76.41259002685547,95.16909790039062,116.1463851928711,147.97999572753906,298.9378662109375
2020-01-27,11.544866561889648,40.18408966064453,45.63710021972656,33.67618179321289,23.538118362426758,43.17522048950195,22.83094024658203,18.367427825927734,7.801915168762207,76.42095947265625,95.81233215332031,117.95303344726562,148.99000549316406,294.1461181640625
2020-01-28,11.70223331451416,40.507816314697266,46.011192321777344,33.89544677734375,23.729690551757812,43.403499603271484,23.18539047241211,18.447568893432617,7.842443466186523,76.42095947265625,95.49070739746094,117.02928924560547,147.66000366210938,297.22845458984375
